product_id,product_name,brand,category,image_url,ingredient_list_raw,extracted_ingredients,health_category,allergen_flags,nutrition_summary,health_score,region
ns_00207,Organic Valley Bakery Mix 208,Organic Valley,bakery,https://static.openfoodfacts.org/images/products/1000000000207/front_en.400.jpg,"wheat flour, sugar, vegetable oil, sodium benzoate, fiber, oats","[""wheat flour"", ""sugar"", ""vegetable oil"", ""sodium benzoate"", ""fiber"", ""oats""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 130, ""sugar_g"": 28.5, ""sodium_mg"": 284, ""fat_g"": 17.9, ""protein_g"": 18.0}",35,India
ns_00208,Organic Valley Beverages Mix 209,Organic Valley,beverages,https://static.openfoodfacts.org/images/products/1000000000208/front_en.400.jpg,"water, sugar, citric acid, vitamin, vegetable, vegetable","[""water"", ""sugar"", ""citric acid"", ""vitamin"", ""vegetable"", ""vegetable""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": true, ""soy"": false, ""sesame"": false, ""egg"": true}","{""calories"": 454, ""sugar_g"": 15.8, ""sodium_mg"": 835, ""fat_g"": 7.7, ""protein_g"": 17.9}",39,India
ns_00209,Sunrise Foods Sauces Mix 210,Sunrise Foods,sauces,https://static.openfoodfacts.org/images/products/1000000000209/front_en.400.jpg,"tomato paste, vinegar, salt, artificial flavour, lentil, fiber","[""tomato paste"", ""vinegar"", ""salt"", ""artificial flavour"", ""lentil"", ""fiber""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 62, ""sugar_g"": 9.9, ""sodium_mg"": 809, ""fat_g"": 22.0, ""protein_g"": 2.5}",42,India
ns_00210,ITC Frozen Mix 211,ITC,frozen,https://static.openfoodfacts.org/images/products/1000000000210/front_en.400.jpg,"vegetables, vegetable oil, salt, high fructose corn syrup, whole grain, fruit","[""vegetables"", ""vegetable oil"", ""salt"", ""high fructose corn syrup"", ""whole grain"", ""fruit""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 181, ""sugar_g"": 2.2, ""sodium_mg"": 890, ""fat_g"": 21.0, ""protein_g"": 10.1}",48,India
ns_00211,Amul Confectionery Mix 212,Amul,confectionery,https://static.openfoodfacts.org/images/products/1000000000211/front_en.400.jpg,"sugar, cocoa butter, milk powder, oats, oats, oats","[""sugar"", ""cocoa butter"", ""milk powder"", ""oats"", ""oats"", ""oats""]",Neutral,"{""gluten"": true, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 437, ""sugar_g"": 8.3, ""sodium_mg"": 347, ""fat_g"": 2.1, ""protein_g"": 16.5}",52,India
ns_00212,Britannia Bakery Mix 213,Britannia,bakery,https://static.openfoodfacts.org/images/products/1000000000212/front_en.400.jpg,"wheat flour, sugar, vegetable oil, sorbitol, sugar, protein","[""wheat flour"", ""sugar"", ""vegetable oil"", ""sorbitol"", ""sugar"", ""protein""]",Harmful,"{""gluten"": true, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": true, ""egg"": false}","{""calories"": 469, ""sugar_g"": 24.3, ""sodium_mg"": 321, ""fat_g"": 26.4, ""protein_g"": 16.4}",33,India
ns_00213,MDH Cereals Mix 214,MDH,cereals,https://static.openfoodfacts.org/images/products/1000000000213/front_en.400.jpg,"oats, sugar, malted barley, monosodium glutamate, olive oil, monosodium glutamate","[""oats"", ""sugar"", ""malted barley"", ""monosodium glutamate"", ""olive oil"", ""monosodium glutamate""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 151, ""sugar_g"": 14.0, ""sodium_mg"": 415, ""fat_g"": 1.3, ""protein_g"": 11.6}",36,India
ns_00214,Patanjali Dairy Mix 215,Patanjali,dairy,https://static.openfoodfacts.org/images/products/1000000000214/front_en.400.jpg,"milk, milk solids, stabiliser (E412), vegetable, vitamin, vitamin","[""milk"", ""milk solids"", ""stabiliser (E412)"", ""vegetable"", ""vitamin"", ""vitamin""]",Neutral,"{""gluten"": true, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": true, ""egg"": false}","{""calories"": 457, ""sugar_g"": 12.7, ""sodium_mg"": 743, ""fat_g"": 19.8, ""protein_g"": 12.5}",57,India
ns_00215,Britannia Dairy Mix 216,Britannia,dairy,https://static.openfoodfacts.org/images/products/1000000000215/front_en.400.jpg,"milk, milk solids, stabiliser (E412), lentil, high fructose corn syrup, preservative","[""milk"", ""milk solids"", ""stabiliser (E412)"", ""lentil"", ""high fructose corn syrup"", ""preservative""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": true, ""sesame"": false, ""egg"": false}","{""calories"": 323, ""sugar_g"": 17.1, ""sodium_mg"": 231, ""fat_g"": 3.3, ""protein_g"": 8.3}",38,India
ns_00216,Britannia Sauces Mix 217,Britannia,sauces,https://static.openfoodfacts.org/images/products/1000000000216/front_en.400.jpg,"tomato paste, vinegar, salt, vitamin, vegetable, sodium nitrate","[""tomato paste"", ""vinegar"", ""salt"", ""vitamin"", ""vegetable"", ""sodium nitrate""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": true, ""sesame"": false, ""egg"": false}","{""calories"": 105, ""sugar_g"": 26.3, ""sodium_mg"": 842, ""fat_g"": 10.3, ""protein_g"": 12.4}",34,India
ns_00217,ITC Condiments Mix 218,ITC,condiments,https://static.openfoodfacts.org/images/products/1000000000217/front_en.400.jpg,"chili, salt, vinegar, sorbitol, sorbitol, protein","[""chili"", ""salt"", ""vinegar"", ""sorbitol"", ""sorbitol"", ""protein""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 535, ""sugar_g"": 25.2, ""sodium_mg"": 817, ""fat_g"": 29.5, ""protein_g"": 10.6}",32,India
ns_00218,Patanjali Frozen Mix 219,Patanjali,frozen,https://static.openfoodfacts.org/images/products/1000000000218/front_en.400.jpg,"vegetables, vegetable oil, salt, whole grain, preservative, preservative","[""vegetables"", ""vegetable oil"", ""salt"", ""whole grain"", ""preservative"", ""preservative""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 308, ""sugar_g"": 19.5, ""sodium_mg"": 652, ""fat_g"": 29.5, ""protein_g"": 8.4}",41,India
ns_00219,Britannia Condiments Mix 220,Britannia,condiments,https://static.openfoodfacts.org/images/products/1000000000219/front_en.400.jpg,"chili, salt, vinegar, preservative, sugar, protein","[""chili"", ""salt"", ""vinegar"", ""preservative"", ""sugar"", ""protein""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 232, ""sugar_g"": 6.7, ""sodium_mg"": 208, ""fat_g"": 13.3, ""protein_g"": 10.8}",41,India
ns_00220,ITC Beverages Mix 221,ITC,beverages,https://static.openfoodfacts.org/images/products/1000000000220/front_en.400.jpg,"water, sugar, citric acid, fiber, fiber, trans fat","[""water"", ""sugar"", ""citric acid"", ""fiber"", ""fiber"", ""trans fat""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": true, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 447, ""sugar_g"": 7.9, ""sodium_mg"": 67, ""fat_g"": 21.4, ""protein_g"": 11.6}",43,India
ns_00221,Kohinoor Sauces Mix 222,Kohinoor,sauces,https://static.openfoodfacts.org/images/products/1000000000221/front_en.400.jpg,"tomato paste, vinegar, salt, vegetable, protein, fruit","[""tomato paste"", ""vinegar"", ""salt"", ""vegetable"", ""protein"", ""fruit""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 219, ""sugar_g"": 22.5, ""sodium_mg"": 300, ""fat_g"": 26.1, ""protein_g"": 10.5}",61,India
ns_00222,Britannia Confectionery Mix 223,Britannia,confectionery,https://static.openfoodfacts.org/images/products/1000000000222/front_en.400.jpg,"sugar, cocoa butter, milk powder, oats, high fructose corn syrup, milk","[""sugar"", ""cocoa butter"", ""milk powder"", ""oats"", ""high fructose corn syrup"", ""milk""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 494, ""sugar_g"": 10.5, ""sodium_mg"": 597, ""fat_g"": 19.0, ""protein_g"": 10.9}",34,India
ns_00223,Nilgiris Dairy Mix 224,Nilgiris,dairy,https://static.openfoodfacts.org/images/products/1000000000223/front_en.400.jpg,"milk, milk solids, stabiliser (E412), high fructose corn syrup, protein, artificial flavour","[""milk"", ""milk solids"", ""stabiliser (E412)"", ""high fructose corn syrup"", ""protein"", ""artificial flavour""]",Harmful,"{""gluten"": false, ""nuts"": true, ""dairy"": false, ""soy"": false, ""sesame"": true, ""egg"": true}","{""calories"": 36, ""sugar_g"": 6.5, ""sodium_mg"": 342, ""fat_g"": 30.2, ""protein_g"": 0.8}",41,India
ns_00224,Nilgiris Snacks Mix 225,Nilgiris,snacks,https://static.openfoodfacts.org/images/products/1000000000224/front_en.400.jpg,"potato, vegetable oil (palm), salt, oats, protein, vitamin","[""potato"", ""vegetable oil (palm)"", ""salt"", ""oats"", ""protein"", ""vitamin""]",Healthy,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 141, ""sugar_g"": 10.6, ""sodium_mg"": 307, ""fat_g"": 25.4, ""protein_g"": 0.2}",70,India
ns_00225,Tata Beverages Mix 226,Tata,beverages,https://static.openfoodfacts.org/images/products/1000000000225/front_en.400.jpg,"water, sugar, citric acid, protein, sodium benzoate, vegetable","[""water"", ""sugar"", ""citric acid"", ""protein"", ""sodium benzoate"", ""vegetable""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": true, ""sesame"": false, ""egg"": false}","{""calories"": 439, ""sugar_g"": 15.9, ""sodium_mg"": 151, ""fat_g"": 14.1, ""protein_g"": 9.9}",41,India
ns_00226,ITC Frozen Mix 227,ITC,frozen,https://static.openfoodfacts.org/images/products/1000000000226/front_en.400.jpg,"vegetables, vegetable oil, salt, milk, olive oil, oats","[""vegetables"", ""vegetable oil"", ""salt"", ""milk"", ""olive oil"", ""oats""]",Neutral,"{""gluten"": false, ""nuts"": true, ""dairy"": false, ""soy"": true, ""sesame"": false, ""egg"": false}","{""calories"": 321, ""sugar_g"": 18.7, ""sodium_mg"": 344, ""fat_g"": 28.4, ""protein_g"": 12.3}",65,India
ns_00227,Amul Condiments Mix 228,Amul,condiments,https://static.openfoodfacts.org/images/products/1000000000227/front_en.400.jpg,"chili, salt, vinegar, vegetable, vegetable, sodium nitrate","[""chili"", ""salt"", ""vinegar"", ""vegetable"", ""vegetable"", ""sodium nitrate""]",Harmful,"{""gluten"": true, ""nuts"": false, ""dairy"": true, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 95, ""sugar_g"": 26.1, ""sodium_mg"": 271, ""fat_g"": 28.9, ""protein_g"": 2.4}",42,India
ns_00228,Organic Valley Sauces Mix 229,Organic Valley,sauces,https://static.openfoodfacts.org/images/products/1000000000228/front_en.400.jpg,"tomato paste, vinegar, salt, vitamin, vitamin, fiber","[""tomato paste"", ""vinegar"", ""salt"", ""vitamin"", ""vitamin"", ""fiber""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": true, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 354, ""sugar_g"": 18.0, ""sodium_mg"": 354, ""fat_g"": 12.6, ""protein_g"": 19.9}",59,India
ns_00229,Haldiram's Beverages Mix 230,Haldiram's,beverages,https://static.openfoodfacts.org/images/products/1000000000229/front_en.400.jpg,"water, sugar, citric acid, milk, sorbitol, milk","[""water"", ""sugar"", ""citric acid"", ""milk"", ""sorbitol"", ""milk""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": true, ""egg"": false}","{""calories"": 107, ""sugar_g"": 11.4, ""sodium_mg"": 241, ""fat_g"": 2.2, ""protein_g"": 19.7}",38,India
ns_00230,MDH Bakery Mix 231,MDH,bakery,https://static.openfoodfacts.org/images/products/1000000000230/front_en.400.jpg,"wheat flour, sugar, vegetable oil, fiber, vegetable, high fructose corn syrup","[""wheat flour"", ""sugar"", ""vegetable oil"", ""fiber"", ""vegetable"", ""high fructose corn syrup""]",Harmful,"{""gluten"": true, ""nuts"": true, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 180, ""sugar_g"": 23.1, ""sodium_mg"": 776, ""fat_g"": 23.8, ""protein_g"": 6.8}",24,India
ns_00231,Golden Harvest Bakery Mix 232,Golden Harvest,bakery,https://static.openfoodfacts.org/images/products/1000000000231/front_en.400.jpg,"wheat flour, sugar, vegetable oil, protein, artificial flavour, protein","[""wheat flour"", ""sugar"", ""vegetable oil"", ""protein"", ""artificial flavour"", ""protein""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": true, ""sesame"": false, ""egg"": false}","{""calories"": 280, ""sugar_g"": 13.3, ""sodium_mg"": 106, ""fat_g"": 13.1, ""protein_g"": 14.9}",43,India
ns_00232,Golden Harvest Snacks Mix 233,Golden Harvest,snacks,https://static.openfoodfacts.org/images/products/1000000000232/front_en.400.jpg,"potato, vegetable oil (palm), salt, olive oil, olive oil, sodium nitrate","[""potato"", ""vegetable oil (palm)"", ""salt"", ""olive oil"", ""olive oil"", ""sodium nitrate""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 474, ""sugar_g"": 28.9, ""sodium_mg"": 386, ""fat_g"": 22.8, ""protein_g"": 4.7}",41,India
ns_00233,Reliance Fresh Snacks Mix 234,Reliance Fresh,snacks,https://static.openfoodfacts.org/images/products/1000000000233/front_en.400.jpg,"potato, vegetable oil (palm), salt, milk, lentil, sugar","[""potato"", ""vegetable oil (palm)"", ""salt"", ""milk"", ""lentil"", ""sugar""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 222, ""sugar_g"": 14.8, ""sodium_mg"": 111, ""fat_g"": 4.2, ""protein_g"": 11.9}",57,India
ns_00234,Nilgiris Cereals Mix 235,Nilgiris,cereals,https://static.openfoodfacts.org/images/products/1000000000234/front_en.400.jpg,"oats, sugar, malted barley, sodium nitrate, protein, olive oil","[""oats"", ""sugar"", ""malted barley"", ""sodium nitrate"", ""protein"", ""olive oil""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 180, ""sugar_g"": 9.9, ""sodium_mg"": 195, ""fat_g"": 4.0, ""protein_g"": 3.2}",46,India
ns_00235,Haldiram's Snacks Mix 236,Haldiram's,snacks,https://static.openfoodfacts.org/images/products/1000000000235/front_en.400.jpg,"potato, vegetable oil (palm), salt, milk, preservative, sodium benzoate","[""potato"", ""vegetable oil (palm)"", ""salt"", ""milk"", ""preservative"", ""sodium benzoate""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 302, ""sugar_g"": 8.5, ""sodium_mg"": 306, ""fat_g"": 5.1, ""protein_g"": 0.7}",41,India
ns_00236,Haldiram's Frozen Mix 237,Haldiram's,frozen,https://static.openfoodfacts.org/images/products/1000000000236/front_en.400.jpg,"vegetables, vegetable oil, salt, sugar, vegetable, olive oil","[""vegetables"", ""vegetable oil"", ""salt"", ""sugar"", ""vegetable"", ""olive oil""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 381, ""sugar_g"": 8.3, ""sodium_mg"": 497, ""fat_g"": 9.7, ""protein_g"": 1.2}",49,India
ns_00237,Golden Harvest Ready_Meals Mix 238,Golden Harvest,ready_meals,https://static.openfoodfacts.org/images/products/1000000000237/front_en.400.jpg,"rice, vegetable oil, salt, milk, olive oil, fruit","[""rice"", ""vegetable oil"", ""salt"", ""milk"", ""olive oil"", ""fruit""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 530, ""sugar_g"": 24.2, ""sodium_mg"": 739, ""fat_g"": 11.6, ""protein_g"": 9.6}",55,India
ns_00238,Haldiram's Cereals Mix 239,Haldiram's,cereals,https://static.openfoodfacts.org/images/products/1000000000238/front_en.400.jpg,"oats, sugar, malted barley, high fructose corn syrup, lentil, sorbitol","[""oats"", ""sugar"", ""malted barley"", ""high fructose corn syrup"", ""lentil"", ""sorbitol""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 451, ""sugar_g"": 6.9, ""sodium_mg"": 624, ""fat_g"": 34.9, ""protein_g"": 19.0}",24,India
ns_00239,ITC Frozen Mix 240,ITC,frozen,https://static.openfoodfacts.org/images/products/1000000000239/front_en.400.jpg,"vegetables, vegetable oil, salt, monosodium glutamate, sorbitol, trans fat","[""vegetables"", ""vegetable oil"", ""salt"", ""monosodium glutamate"", ""sorbitol"", ""trans fat""]",Harmful,"{""gluten"": false, ""nuts"": true, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 375, ""sugar_g"": 16.8, ""sodium_mg"": 8, ""fat_g"": 16.0, ""protein_g"": 17.6}",28,India
ns_00240,MDH Cereals Mix 241,MDH,cereals,https://static.openfoodfacts.org/images/products/1000000000240/front_en.400.jpg,"oats, sugar, malted barley, fiber, olive oil, preservative","[""oats"", ""sugar"", ""malted barley"", ""fiber"", ""olive oil"", ""preservative""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": true, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 60, ""sugar_g"": 7.2, ""sodium_mg"": 711, ""fat_g"": 19.5, ""protein_g"": 14.9}",37,India
ns_00241,Patanjali Dairy Mix 242,Patanjali,dairy,https://static.openfoodfacts.org/images/products/1000000000241/front_en.400.jpg,"milk, milk solids, stabiliser (E412), fiber, fiber, vitamin","[""milk"", ""milk solids"", ""stabiliser (E412)"", ""fiber"", ""fiber"", ""vitamin""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 266, ""sugar_g"": 0.5, ""sodium_mg"": 527, ""fat_g"": 12.3, ""protein_g"": 17.4}",68,India
ns_00242,Haldiram's Bakery Mix 243,Haldiram's,bakery,https://static.openfoodfacts.org/images/products/1000000000242/front_en.400.jpg,"wheat flour, sugar, vegetable oil, sorbitol, protein, lentil","[""wheat flour"", ""sugar"", ""vegetable oil"", ""sorbitol"", ""protein"", ""lentil""]",Harmful,"{""gluten"": true, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": true}","{""calories"": 366, ""sugar_g"": 29.0, ""sodium_mg"": 531, ""fat_g"": 24.1, ""protein_g"": 7.5}",29,India
ns_00243,Haldiram's Frozen Mix 244,Haldiram's,frozen,https://static.openfoodfacts.org/images/products/1000000000243/front_en.400.jpg,"vegetables, vegetable oil, salt, lentil, vitamin, olive oil","[""vegetables"", ""vegetable oil"", ""salt"", ""lentil"", ""vitamin"", ""olive oil""]",Healthy,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 420, ""sugar_g"": 1.8, ""sodium_mg"": 438, ""fat_g"": 25.5, ""protein_g"": 2.7}",72,India
